               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  75,            0.040895,            0.077957,           0.0069397,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041392,           0.0041392,            0.058639
                  76,            0.041357,             0.10261,           0.0071729,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041829,           0.0041829,            0.058083
                  77,            0.041458,            0.078002,           0.0077919,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042263,           0.0042263,            0.057526
                  78,            0.038391,            0.089656,           0.0096808,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042692,           0.0042692,            0.056969
                  79,            0.035587,            0.074054,           0.0063038,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0043118,           0.0043118,            0.056412
                  80,             0.03647,            0.081449,           0.0067018,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0043539,           0.0043539,            0.055854
                  81,            0.038695,             0.10017,           0.0061187,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0043956,           0.0043956,            0.055296
                  82,            0.035113,            0.072566,           0.0078566,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0044369,           0.0044369,            0.054737
                  83,            0.037621,            0.076359,           0.0076896,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0044777,           0.0044777,            0.054178
                  84,            0.039567,            0.077758,           0.0066357,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0045181,           0.0045181,            0.053618
                  85,            0.039709,            0.078313,           0.0074162,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0045581,           0.0045581,            0.053058
                  86,            0.037101,            0.081922,           0.0078699,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0045976,           0.0045976,            0.052498
                  87,              0.0372,            0.075853,             0.00733,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0046366,           0.0046366,            0.051937
                  88,            0.037277,            0.076913,            0.007057,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0046753,           0.0046753,            0.051375
                  89,             0.03664,            0.077255,           0.0070322,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0047134,           0.0047134,            0.050813
                  90,            0.039363,            0.073435,           0.0087724,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0047512,           0.0047512,            0.050251
                  91,            0.036102,            0.087225,             0.00701,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0047884,           0.0047884,            0.049688
                  92,            0.037092,            0.083686,           0.0073339,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0048252,           0.0048252,            0.049125
                  93,            0.037571,            0.078033,           0.0070038,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0048615,           0.0048615,            0.048562
                  94,             0.03682,            0.081106,           0.0070183,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0048974,           0.0048974,            0.047997
                  95,            0.037923,            0.075995,           0.0067583,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0049328,           0.0049328,            0.047433
                  96,            0.038894,            0.089604,           0.0068766,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0049677,           0.0049677,            0.046868
                  97,            0.037379,            0.071578,           0.0066713,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0050021,           0.0050021,            0.046302
                  98,            0.039409,            0.079197,           0.0069058,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005036,            0.005036,            0.045736
